"name";"weight"
"Eto'o";"1"
"Etxaburu";"1"
"Etxaniz";"1"
"Etxeberría";"1"
"Eugeni";"1"
"Expósito";"7"
"Ez Abde";"1"
"Ezkieta";"1"
"Ezpeleta";"1"
"Fabián";"2"
"Fabio";"1"
"Fàbrega";"1"
"Fabricio";"2"
"Fadel";"1"
"Fagir";"1"
"Fajardo";"1"
"Falah";"1"
"Falcón";"1"
"Fali";"1"
"Fanjul";"1"
"Fanne Drame";"1"
"Farell";"1"
"Fariña";"1"
"Fariñas";"1"
"Farnós";"1"
"Farrando";"1"
"Farré";"1"
"Farrerons";"1"
"Farrés";"1"
"Farrona Pulido";"1"
"Farru";"1"
"Fati";"2"
"Fattore";"1"
"Fazio";"1"
"Febas";"2"
"Feli";"1"
"Felipe";"1"
