"name";"weight"
"Moustafa";"1"
"Mudaser";"1"
"Muhamed";"1"
"Muhammad";"1"
"Muhammed";"1"
"Mussa";"1"
"Mustafa";"4"
"Naba";"1"
"Nader";"1"
"Nadiem";"1"
"Nael";"1"
"Nahuel";"1"
"Nassim";"2"
"Nathaniel";"3"
"Natnael";"1"
"Neal";"2"
"Nebe-Sirak";"1"
"Nelson";"1"
"Neno";"1"
"Neo";"2"
"Nevio";"3"
"Ngufor";"1"
"Nicholas";"1"
"Nick";"22"
"Nicklas";"1"
"Niclas";"11"
"Nico";"31"
"Nicola";"2"
"Nicolai";"3"
"Nicolas";"16"
"Nicolò";"1"
"Nikita";"1"
"Niklas";"54"
"Niklas Wilson";"1"
"Niko";"7"
"Nikola";"2"
"Nikolai";"1"
"Nikolas";"2"
"Nilavan";"1"
"Nilo";"1"
"Nils";"21"
"Nils-Jonathan";"1"
"Nino";"2"
"Nnamdi";"1"
"Noah";"38"
"Noahkai";"1"
"Noel";"9"
"Noël";"2"
"Norman";"1"
"Nouri";"1"
"Nuha";"1"
"Nyamekye";"1"
"Odysseas";"1"
"Ogechika";"1"
"Oguzcan";"1"
"Oguzhan";"2"
"Okan";"1"
"Oktay";"1"
"Olamide";"1"
"Ole";"9"
"Oliver";"12"
"Ols";"1"
"Olufemi";"1"
"Oluwaseun";"1"
"Oluwaseyi";"1"
"Omar";"4"
"Ömer";"1"
"Onel";"1"
"Onur";"3"
"Orcun";"1"
"Orestis";"1"
"Orhan";"1"
"Orlando-Rahim";"1"
"Osagbovo";"1"
"Oscar";"2"
"Oskar";"6"
"Osman";"2"
"Othmane";"1"
"Otto";"1"
"Ouadie";"1"
"Oualid";"1"
"Ouassim";"1"
"Owen";"1"
"Ozan";"2"
"Özkan";"1"
"Paolo";"1"
"Paris";"1"
"Pascal";"11"
"Pasqual";"1"
"Paterson";"1"
"Patric";"1"
"Patrice";"1"
"Patrick";"33"
"Patryk";"1"
"Paul";"27"
"Paul-Philipp";"1"
"Paulo";"1"
"Pedro";"1"
"Pelle";"1"
"Per";"1"
"Peter";"5"
"Pharell";"2"
"Phil";"9"
"Phil-Louis";"1"
"Philip";"9"
"Philipp";"36"
"Phillip";"6"
"Phillipp";"1"
"Pierre";"3"
"Piet";"1"
"Pietro";"1"
"Pirmin";"1"
"Pit";"1"
"Pius";"3"
"Prince";"2"
"Pytlik";"1"
"Quentin";"3"
"Quinn";"1"
"Quirin";"1"
"Radomir";"1"
"Rafael";"7"
"Ragnar";"1"
"Raif";"1"
"Ralf";"1"
"Ramon";"1"
"Rani";"1"
"Ransford";"1"
"Raoul";"1"
"Raphael";"7"
"Rasim";"1"
"Raul";"3"
"Raùl";"1"
"Rayane";"1"
"Reagy";"1"
"Reda";"1"
"Renat";"1"
"Rene";"1"
"René";"4"
"Reno";"1"
"Reuell";"1"
"Ricardo";"1"
"Ricardo Wagner";"1"
"Ricardo-Felipe";"1"
"Ricco";"1"
"Richard";"4"
"Richmond";"1"
"Ricky";"1"
"Rico";"5"
"Ridle";"1"
"Rijad";"1"
"Riko";"1"
"Rio";"1"
"Robert";"13"
"Roberto";"3"
"Robin";"30"
"Rocco";"1"
"Rodney";"1"
"Roko";"1"
"Roman";"6"
"Romario";"2"
"Romeo";"2"
"Roméo";"1"
"Ron";"3"
"Ron-Robert";"1"
"Ron-Thorben";"1"
"Ronay";"1"
"Ronny";"1"
"Rouven";"1"
"Roy";"1"
"Ruben";"2"
"Rudolf";"2"
"Rüfät";"1"
"Ryan";"3"
"Saban";"1"
"Sabri";"1"
"Sadik";"1"
"Sadiki";"1"
"Sadou";"1"
"Sadrak-Kalemba";"1"
"Safa";"1"
"Sahin";"1"
"Sahverdi";"1"
"Saibo";"1"
"Said";"1"
"Saïd";"1"
"Salih";"1"
"Salim";"1"
"Saliou";"1"
"Salvatore";"1"
"Sam";"2"
"Samed";"1"
"Sami";"2"
"Samir";"2"
"Sammy";"1"
"Samuel";"4"
"Samuel Owusu";"1"
"Samuele";"2"
"Samy";"1"
"San-Luca";"1"
"Sandro";"5"
"Sanoussy";"1"
"Santiago Peluso";"1"
"Sargis";"1"
"Saša";"1"
"Sascha";"6"
"Scott";"1"
