"name";"weight"
"De Tullio";"1"
"De Vitis";"1"
"De Zen";"1"
"Debenedetti";"1"
"Decandia";"1"
"Degli Innocenti";"1"
"Deimichei";"1"
"Deiola";"1"
"Del Fabro";"2"
"Del Favero";"1"
"Del Forno";"1"
"Del Frate";"1"
"Del Lungo";"1"
"Del Pino";"1"
"Del Rio";"1"
"Del Sante";"1"
"Del Sole";"1"
"Del Sorbo";"1"
"Del Toro";"1"
"del Vecchio";"1"
"Delcarro";"1"
"Deli";"1"
"Delishi";"1"
"Dell'Aquila";"1"
"Dell'Erba";"1"
"Dell'Orco";"1"
"Dell'Orzo";"1"
"Della Latta";"1"
"Della Mora";"1"
"Della Morte";"1"
"Della Quercia";"1"
"Della Rocca";"1"
"Della Rovere";"1"
"Dellavalle";"2"
"Delle Monache";"1"
"Delli Carri";"1"
"Delprato";"1"
"Déme";"1"
"Demiroski";"1"
"Demme";"2"
"Depaoli";"1"
"Deratti";"1"
"Desiderato";"1"
"Desogus";"1"
"Desole";"1"
"Desplanches";"1"
"Destro";"1"
"Dettoni";"1"
"Deziel Jr.";"1"
"Dezio";"1"
"Di Bartolo";"1"
"di Benedetto";"1"
"Di Biagio";"1"
"Di Biase";"1"
"Di Bitonto";"1"
"Di Carmine";"1"
"Di Chiara";"2"
"Di Claudio";"1"
"Di Cosmo";"1"
"Di Dio";"1"
"Di Filippo";"1"
"Di Francesco";"1"
"Di Franco";"1"
"Di Gennaro";"2"
"Di Gesù";"1"
"di Giusto";"1"
"Di Grazia";"1"
"Di Gregorio";"2"
"Di Livio";"1"
"Di Lollo";"1"
"Di Lorenzo";"1"
"Di Maggio";"1"
"Di Marco";"2"
"Di Maria";"1"
"Di María";"1"
"Di Mariano";"1"
"Di Mario";"1"
"Di Maro";"1"
"Di Martino";"1"
"Di Marzio";"1"
"Di Massimo";"1"
"Di Michele Sánchez";"1"
"Di Mitri";"1"
"Di Molfetta";"1"
"Di Munno";"1"
"Di Nardo";"1"
"Di Noia";"1"
"Di Nolfo";"1"
"Di Nunzio";"2"
"Di Palma";"1"
"Di Paola";"2"
"Di Paolantonio";"1"
"Di Paolo";"1"
"Di Pardo";"1"
"Di Pasquale";"2"
"Di Pinto";"1"
"Di Renzo";"3"
"Di Salvatore";"1"
"Di Serio";"1"
"Di Siena";"1"
"Di Somma";"1"
"Di Stefano";"2"
"Di Tacchio";"1"
"Di Tommaso";"1"
"Di Trolio";"1"
"Di Yorio";"1"
"Di Zio";"1"
"Diagne";"1"
"Diakité";"1"
"Diallo";"2"
"Diana";"1"
"Diaw";"1"
"Diawara";"1"
"Dickmann";"1"
"Diletto";"1"
"Dimarco";"2"
"Dini";"1"
"Diodato";"1"
"Diomande";"1"
"Diomandé";"1"
"Dionisi";"1"
"Diop";"1"
"Diousse";"1"
"Dipinto";"1"
"Disanto";"1"
"Distefano";"1"
"Ditanto";"1"
"Dittrich";"1"
"Dituro";"1"
"Djankpata";"1"
"Dolfi";"1"
"Domanico";"1"
"Domeniconi";"1"
"Domina";"1"
"Domínguez";"1"
"Domni?ei";"1"
"Donadio";"1"
"Donati";"2"
"Donato";"2"
"Doneda";"1"
"Donnarumma";"4"
"Doppio";"1"
"Doratiotto";"1"
"Dore";"1"
"Dorigo";"1"
"Dos Santos";"1"
"Dossena";"1"
"Dotta";"1"
"Doumbia";"1"
"Drago";"1"
"Duca";"2"
"Duchini";"1"
"Dumitru";"1"
"Duncan";"1"
"Durante";"1"
"Ðuric";"1"
"Dybala";"1"
"Džeko";"1"
"Ebone";"1"
"Echeverría";"1"
"Edera";"1"
"Egan";"1"
"Egharevba";"2"
"Ekhator";"1"
"Eklu";"1"
"Ekuban";"1"
"El Haddad";"1"
"El Haouari";"1"
"El Kaouakibi";"1"
"El Shaarawy";"1"
"Elendu";"1"
"Eletto";"1"
"Eleuteri";"1"
"Elia";"2"
"Elimoghale";"1"
"Emerson";"1"
"Emiliano";"1"
"Emmanuello";"1"
"Emmausso";"1"
"Energe";"1"
"Enoghama";"1"
"Enogheghase";"1"
"Enrici";"1"
"Enza";"1"
"Epaillard";"1"
"Epifani";"1"
"Erasmus";"1"
"Ercolani";"1"
"Ercolano";"1"
