"name";"weight"
"Ross";"3"
"Ruben";"2"
"Rumarn";"1"
"Rushian";"1"
"Ryan";"51"
"Ryheem";"1"
"Rylee";"1"
"Ryley";"1"
"Sadiki";"1"
"Sadou";"1"
"Saheed";"1"
"Sahil";"1"
"Sai";"1"
"Sam";"52"
"Samal";"1"
"Sammy";"3"
"Samson";"1"
"Samual";"1"
"Samuel";"7"
"Saxon";"1"
"Scott";"13"
"Seamus";"1"
"Sean";"10"
"Sean Tse";"1"
"Seb";"5"
"Sebastian";"4"
"Semi";"1"
"Seth";"2"
"Seve";"1"
"Shae";"1"
"Shakur";"1"
"Shamal";"1"
"Shandon";"1"
"Shane";"1"
"Shaq";"1"
"Shaqueel";"1"
"Shaun";"6"
"Shayden";"1"
"Shayon";"1"
"Shea";"3"
"Sheldon";"1"
"Sheyi";"1"
"Shia-Lee";"1"
"Shilow";"1"
"Shola";"1"
"Shumaira";"1"
"Sidnei";"1"
"Sidney";"1"
"Silko";"1"
"Silver";"1"
"Sim";"1"
"Simon";"2"
"Sincere";"1"
"Siriki";"1"
"Sol";"3"
"Solly";"1"
"Solomon";"1"
"Somto";"1"
"Sonnie";"1"
"Sonny";"9"
"Sorba";"1"
"Spencer";"1"
"Spike";"1"
"Staitham";"1"
"Stan";"2"
"Stanley";"1"
"Stephen";"3"
"Stephy";"1"
"Steve";"2"
"Steven";"4"
"Stevie";"1"
"Stevy";"1"
"Stuart";"2"
"Sullay";"1"
"Sutura";"1"
"Sverre";"1"
"Sydie";"1"
"Sydney";"1"
"Szymon";"1"
"Tabish";"1"
"Taeneal";"1"
"Taku";"1"
"Tammy";"1"
"Tanto";"1"
"Tariq";"1"
"Tariqe";"1"
"Tarrell";"1"
"Tarryn";"1"
"Tashan";"1"
"Tate";"2"
"Tawanda";"2"
"Tay'veon";"1"
"Taye";"1"
"Taylan";"1"
"Taylor";"7"
"Tayo";"4"
"Tayvon";"1"
"Ted";"2"
"Teddie";"2"
"Teddy";"3"
"Teden";"1"
"Temple";"1"
"Tendayi";"1"
"Tennai";"1"
"Teodor";"1"
"Terell";"1"
"Terence";"2"
"Terrell";"1"
"Testimony";"1"
"Tete";"1"
"Thelo";"1"
"Theo";"8"
"Thiago";"1"
"Thierry";"3"
"Thimothée";"1"
"Thomas";"8"
"Tiernan";"1"
"Tim";"1"
"Timeo";"1"
"Timi";"1"
"Tino";"2"
"TJ";"2"
"Tobi";"4"
"Tobias";"1"
"Toby";"11"
"Todd";"1"
"Tola";"1"
"Tom";"51"
"Tomas";"3"
"Tommi";"1"
"Tommy";"14"
"Tony";"3"
"Tosin";"1"
"Toto";"1"
"Toyosi";"1"
"Trae";"3"
"Trai-Varn";"1"
"Travis";"3"
"Trent";"1"
"Trevan";"1"
"Trevoh";"1"
"Trey";"2"
"Tristan";"1"
"Triston";"1"
"Triziano";"1"
"Troy";"2"
"True";"1"
"Tudor";"1"
"Ty";"2"
"Tye";"1"
"Tyger";"1"
"Tyler";"24"
"Tynan";"1"
"Tyreece";"3"
"Tyreeq";"1"
"Tyrell";"3"
"Tyrese";"7"
"Tyrhys";"1"
"Tyrick";"1"
"Tyrique";"1"
"Tyron";"1"
"Tyrone";"4"
"Uche";"1"
"Udoka";"1"
"Uriah";"1"
"Vadaine";"1"
"Valentin";"1"
"Vatan";"1"
"Vaughn";"1"
"Vernon";"1"
"Victor";"2"
"Vimal";"1"
"Vincent";"1"
"Vinnie";"2"
"Vishon";"1"
"Vontae";"1"
"Walker";"1"
"Walter";"1"
"Wanya";"1"
"Warren";"1"
"Wasiri";"1"
"Wellity";"1"
"Wes";"2"
"Wesley";"2"
"Wiktor";"1"
"Wilfried";"1"
"Will";"43"
"William";"4"
"Winston";"1"
"Woody";"2"
"Wyan";"1"
"Wyatt";"1"
"Wyll";"1"
"Xander";"1"
"Xavier";"2"
"Yahya";"1"
"Yan";"1"
"Yannick";"1"
"Yerime";"1"
"Yisa";"1"
"Yohann";"1"
"Younes";"1"
"Yuel";"1"
"Yunus";"1"
"Yusuf";"2"
"Zac";"6"
"Zach";"15"
"Zack";"3"
"Zaid";"1"
"Zain";"2"
"Zaine";"1"
"Zak";"9"
"Zane";"2"
"Zavier";"1"
"Zayn";"1"
"Zebedee";"1"
"Zech";"2"
"Zhaviah";"1"
"Zidane";"1"
"Zion";"1"
"Zyan";"1"
