"name";"weight"
"Durm";"1"
"Durmushan";"1"
"Durna";"2"
"Džanovic";"1"
"Dzuba";"1"
"Ebere";"1"
"Ebert";"1"
"Eberwein";"1"
"Ebnoutalib";"2"
"Eboh";"1"
"Eckardt";"1"
"Eckl";"1"
"Eckmayr";"1"
"Eder";"1"
"Egdmann";"1"
"Egerer";"1"
"Eggersglüß";"1"
"Eggestein";"2"
"Egloff";"1"
"Eglseder";"1"
"Egouli";"2"
"Ehizibue";"1"
"Ehlers";"2"
"Ehlich";"1"
"Ehmer";"1"
"Ehrlich";"1"
"Eichhorn";"2"
"Eichie";"1"
"Eichinger";"1"
"Eichmann";"1"
"Eickel";"1"
"Eickhoff";"2"
"Eilerts";"1"
"Einsiedel";"1"
"Eisele";"3"
"Eisele Yupanqui";"1"
"Eisenhuth";"1"
"Eisfeld";"1"
"Eitschberger";"1"
"Ejiofor";"1"
"Ekallé";"1"
"Ekinci";"1"
"Ekodi";"1"
"Ekweribe";"1"
"El Idrissi";"1"
"El Mala";"2"
"El Massoudi";"1"
"El Moukhantir";"1"
"El-Faouzi";"1"
"El-Helwe";"1"
"El-Zein";"1"
"Elekwa";"1"
"Elezi";"1"
"Elfadli";"1"
"Elfers";"1"
"Elongo-Yombo";"1"
"Elsner";"1"
"Elyazidi";"1"
"Endres";"1"
"Engel";"6"
"Engelbreth";"1"
"Engelhardt";"4"
"Engelking";"1"
"Engelmann";"1"
"Engelns";"1"
"Engels";"1"
"Engin";"1"
"Ennali";"1"
"Enold";"1"
"Enomamiuse";"1"
"Ens";"1"
"Eppendorfer";"1"
"Erat";"1"
"Ercan";"1"
"Erdogan";"1"
"Erevbenagie";"1"
"Erken";"1"
"Erlbeck";"1"
"Erlein";"1"
"Ermec";"1"
"Ernst";"2"
"Eroglu";"1"
"Erras";"1"
"Ersungur";"1"
"Erwig-Drüppel";"1"
"Eshele";"1"
"Esmel";"1"
"Esswein";"1"
"Estêvão";"1"
"Etçibasi";"1"
"Etri";"1"
"Etringer";"1"
"Etse";"1"
"Euschen";"1"
"Even";"1"
"Evseev";"1"
"Eze";"2"
"Ezeh";"1"
"Ezekwem";"2"
"Faber";"1"
"Fabinski";"1"
"Fabisch";"1"
"Facklam";"1"
"Fadeev";"1"
"Faghir Afghani";"1"
"Fahrenholz";"1"
"Fahrenhorst";"1"
"Fährmann";"1"
"Fahrner";"1"
"Fakhro";"1"
"Faleu";"1"
"Fall";"1"
"Faram";"1"
"Farouk";"1"
"Farrona Pulido";"1"
"Faß";"1"
"Faßbender";"1"
"Fassnacht";"1"
"Faust";"1"
"Fecher";"1"
"Fechner";"1"
"Feddersen";"1"
"Fedl";"1"
"Fedo";"1"
"Fehler";"1"
"Fehr";"1"
"Feigenspan";"1"
"Feil";"1"
"Fein";"1"
"Feller";"1"
"Fellhauer";"1"
"Fenninger";"1"
"Fenyo";"1"
"Ferati";"1"
"Fernandes";"2"
"Fery";"1"
"Fesenmeyer";"1"
"Feser";"1"
"Fesser";"1"
"Fetsch";"1"
"Feulner";"1"
"Fichtner";"1"
"Fiederer";"1"
"Fiedler";"1"
"Fields";"1"
"Figurski Vieira";"1"
"Fink";"1"
"Finkgräfe";"1"
"Finner";"1"
"Firat";"2"
"Fischer";"6"
"Fleck";"1"
"Fleckstein";"1"
"Fleer";"1"
"Flick";"1"
"Flotho";"1"
"Fobassam";"1"
"Foda";"1"
"Foelsch";"1"
"Fofana";"1"
"Föhrenbach";"1"
"Fölster";"1"
"Fontein";"1"
"Forkel";"1"
"Förster";"2"
"Founes";"1"
"Frahm";"1"
"Franjic";"1"
"Frank";"2"
"Franke";"3"
"Franzen";"1"
"Frauendorf";"1"
"Frees";"1"
"Freese";"1"
"Freiberger";"1"
"Freitag";"1"
"Frenkert";"1"
"Freßle";"1"
"Frey";"2"
"Friede";"1"
"Friedrich";"3"
"Friemel";"1"
"Fries";"1"
"Frisorger";"1"
"Fritsche";"1"
"Fritschi";"3"
"Fritz";"2"
"Fröde";"1"
"Früchtl";"1"
"Fuchs";"1"
"Führich";"1"
"Fuhs";"1"
"Füllkrug";"1"
"Fundel";"1"
"Fünger";"1"
"Funk";"3"
"Fürst";"1"
"Fust";"1"
"Futkeu";"1"
"Gaal";"1"
"Gabriel";"1"
"Gabriele";"1"
"Gaiser";"1"
"Galešic";"1"
"Galjen";"1"
"Galle";"1"
"Gallus";"2"
"Ganaus";"1"
"Gandert";"1"
"García";"1"
"Garlipp";"1"
"Garnier";"1"
"Gashi";"3"
"Gaudermann";"1"
"Gaudino";"1"
"Gauer";"1"
"Gaul Souza";"1"
"Gawe";"1"
"Gayret";"1"
"Gbadamassi";"2"
"Gebel";"1"
"Gebert";"1"
"Gebhardt";"2"
"Gebuhr";"1"
"Gechter";"1"
"Geerkens";"1"
"Geiger";"1"
"Geike";"1"
"Geimer";"1"
"Geipl";"1"
"Geis";"1"
"Geisler";"1"
"Geißen";"1"
"Geller";"2"
"Gellert";"1"
"Gembalies";"1"
"Gentile";"1"
"George";"2"
"Gerezgiher";"1"
"Gerhardt";"2"
"Gerlach";"1"
"Gerlspeck";"1"
"Gernhardt";"1"
"Gersbeck";"1"
"Gertig";"1"
"Geschwill";"1"
"Geurts";"1"
"Gevorgyan";"1"
"Geyer";"1"
"Ghawilu";"1"
"Gianetta";"1"
"Gibs";"2"
"Giesel";"1"
"Gieseler";"1"
"Giesen";"1"
"Gießelmann";"1"
"Gilbert";"1"
"Gildenberg";"1"
"Gimber";"1"
"Gindorf";"1"
"Ginter";"1"
"Gipson";"1"
"Girth";"1"
"Giwah";"1"
"Gjasula";"1"
"Gjinaj";"1"
"Gjini";"1"
"Glaser";"1"
"Glatzel";"2"
"Gleiber";"1"
"Glessing";"1"
"Glory Kiveta";"1"
"Gnaase";"1"
"Gnabry";"1"
"Göbel";"2"
"Göckan";"1"
"Gockel";"1"
"Goddard";"1"
"Gödde";"1"
"Goden";"1"
"Gögce";"1"
"Gogonea";"1"
"Gohlke";"1"
"Goller";"2"
"Gollnack";"1"
"Golz";"1"
"Gölz";"1"
"González";"1"
"Goralski";"1"
"Goretzka";"1"
"Górka";"1"
"Görlich";"1"
"Görtler";"1"
"Gorzel";"1"
"Gosens";"1"
"Goß";"1"
"Göth";"1"
"Göttel";"1"
"Göttlicher";"2"
"Gottschalk";"2"
"Gottschling";"1"
"Gottwalt";"1"
"Götz";"2"
"Götze";"2"
"Götzelmann";"1"
"Gouras";"1"
"Gözüsirin";"1"
"Grabovac";"1"
"Gradašcevic";"1"
"Grader";"1"
"Graf";"1"
"Grahl";"1"
"Gramberg";"1"
"Graßl";"1"
"Grauschopf";"1"
"Grave";"1"
"Grawe";"1"
"Gray";"2"
"Greber";"1"
"Green";"1"
"Greger";"2"
"Greilinger";"1"
"Gressel";"1"
"Griesbeck";"1"
"Grieß";"1"
"Grifo";"1"
"Grill";"1"
"Grimaldi";"2"
"Grimbs";"1"
"Grimmer";"1"
"Grob";"1"
"Grodowski";"1"
"Gröger";"2"
"Groiß";"1"
"Grösch";"1"
"Groß";"2"
"Großer";"1"
"Gröteke";"1"
"Grözinger";"1"
"Gruber";"1"
"Gruda";"1"
"Gruev";"1"
"Grüger";"1"
"Grund";"1"
"Gründemann";"1"
"Grünnagel";"1"
"Grunwald";"1"
"Grupp";"1"
"Grzega";"1"
"Guarino";"1"
"Güçlü";"1"
"Guder";"1"
"Guderitz";"1"
"Gudra";"1"
"Gueye";"1"
"Guèye";"1"
"Guggenbühler";"1"
"Guha";"1"
"Gül";"1"
"Güler";"1"
"Gümüs";"1"
"Günay";"1"
"Gündogan";"1"
"Gündogdu";"1"
"Gündüz";"1"
"Günes";"1"
"Güngör";"1"
"Gunte";"1"
"Günter";"2"
"Günther";"2"
"Günther-Schmidt";"1"
"Gürleyen";"1"
"Gürpüz";"1"
"Gusciglio";"1"
"Gutaj";"1"
"Guthörl";"1"
"Gutjahr";"1"
"Gutmann";"1"
"Guttau";"1"
"Güvenç";"1"
"Guwara";"1"
"Güzel";"1"
"Guzy";"1"
"Gyamerah";"1"
"Gyamfi";"2"
"Haas";"4"
"Haberer";"1"
"Habermehl";"1"
"Hachenberg";"1"
"Hack";"2"
"Haeder";"1"
"Hägele";"1"
"Hagemann";"1"
"Hagemoser";"1"
"Hagenah";"1"
"Hagmann";"1"
"Hahn";"3"
"Hähnert";"1"
"Haider";"1"
"Hain";"1"
"Hajrizaj";"1"
"Halangk";"1"
"Halbauer";"1"
"Halicioglu";"1"
"Halili";"1"
"Hampel";"1"
"Handanovic";"1"
"Handle";"1"
"Handwerker";"1"
"Hanke";"2"
"Hannemann";"2"
"Hanraths";"1"
"Hansch";"1"
"Hansen";"2"
"Hanslik";"1"
"Hantschmann";"1"
"Haradini";"1"
"Harant";"1"
"Harchaoui";"1"
"Harder";"2"
"Harenbrock";"1"
"Häringer";"1"
"Haritonov";"1"
"Harnik";"1"
"Harres";"1"
"Harsman";"1"
"Hartel";"1"
"Hartelt";"1"
"Hartherz";"1"
"Hartig";"1"
"Härtl";"1"
"Hartmann";"3"
"Hartwig";"1"
"Harz";"1"
"Hasse";"1"
"Haubner";"1"
"Hauer";"1"
"Hauk";"1"
"Hauptmann";"2"
"Häusl";"1"
"Häußler";"1"
"Hauswirth";"1"
"Haut";"1"
"Havertz";"1"
"Haweri";"1"
"Hawighorst";"1"
"Hawryluk";"1"
"Haziri";"1"
"Heavens";"1"
"Heber";"1"
"Hebisch";"1"
"Heck";"1"
"Heekeren";"1"
"Hefele";"1"
"Heger";"1"
"Hehne";"1"
"Heid";"1"
"Heide";"1"
"Heider";"2"
"Heidrich";"1"
"Heike";"1"
"Heil";"1"
"Heiland";"1"
"Heilig";"1"
"Heilmair";"1"
"Heim";"2"
"Hein";"1"
"Heinle";"1"
"Heinrich";"1"
"Heintz";"1"
"Heinz";"2"
"Heinze";"2"
"Heise";"1"
"Heiserholt";"1"
"Heister";"2"
"Heitmann";"1"
"Hekmat";"1"
"Held";"3"
"Hellmers";"1"
"Hellstern";"1"
"Hellwig";"1"
"Helmbrecht";"1"
"Hemcke";"1"
"Hemmerich";"1"
"Hencke";"1"
"Henke";"1"
"Hennig";"2"
"Henning";"2"
"Hennrich";"1"
"Henrich";"1"
"Henrichs";"1"
"Henrique Menke";"1"
"Hensel";"2"
"Hentcho";"1"
"Herbers";"1"
"Herbst";"1"
"Hercher";"1"
"Herdes";"1"
"Hermann";"2"
"Hermes";"1"
"Hernández";"1"
"Herold";"1"
"Herrewig";"1"
"Herrlich";"1"
"Herrmann";"8"
"Herwerth";"1"
"Herzenbruch";"1"
"Herzig";"1"
"Herzner";"1"
"Herzog";"2"
"Hesl";"1"
"Hesse";"1"
"Hettwer";"1"
"Heubach";"1"
"Heuer";"1"
"Heuer Fernandes";"1"
"Heuser";"1"
"Heußer";"1"
"Heyer";"2"
"Hiemann";"1"
"Higl";"1"
"Hildebrand";"1"
"Hildebrandt";"2"
"Hildesheim";"1"
"Hillbrunner";"1"
"Hillenbrand";"1"
"Hiller";"1"
"Hillmann";"1"
"Hilßner";"1"
"Himmelmann";"1"
"Hindelang";"1"
"Hingerl";"3"
"Hippe";"1"
"Hipper";"1"
"Hirschberger";"1"
"Hirtlreiter";"1"
"Hober";"1"
"Hobert";"1"
"Hobsch";"1"
"Hoch";"1"
"Höcker";"1"
"Hofbauer";"1"
"Hofer";"1"
"Hoffmann";"6"
"Hoffmanns";"1"
"Hoffmeier";"2"
"Hofgärtner";"1"
"Höfler";"1"
"Hofmann";"5"
"Hofmeister";"1"
"Hofrath";"1"
"Höftmann";"1"
"Holder";"1"
"Höler";"1"
"Holland";"1"
"Holldack";"1"
"Hollenbach";"1"
"Hollerbach";"1"
"Hölscher";"2"
"Hölscher Machado";"1"
"Holtby";"1"
"Holthaus";"1"
"Holtmann";"1"
"Holzwarth";"1"
"Holzweiler";"1"
